term,period,meetingno,temp_meeting_no,billn,billcontent,billresult,url,date
9,2,4,0,4,(一)民進黨黨團提議僅限增列一案為「本院民進黨黨團針對第1次會議報告事項第三案『總統咨，茲依據中華民國憲法增修條文第5條規定，提名許宗力、蔡燉、許志雄、張瓊文、黃瑞明、詹森林、黃昭元等7位為司法院大法官，並以許宗力為院長、蔡燉為副院長，咨請同意案』之決定，提出復議，請公決案。」並於對行政院院長施政報告繼續質詢前先行處理；其餘「對行政院院長施政報告繼續質詢」、「對行政院院長、主計長、財政部部長列席報告106年度中央政府總預算案編製經過繼續質詢（10月3日上午）」、「審計長列席報告104年度中央政府總決算審核報告等案審核經過，並備諮詢（10月3日下午）。」依議程草案所列通過。經表決結果予以通過。在場委員102人，贊成者69人，反對者31人，棄權者2人，多數通過；並採記名表決方式，表決結果名單附後(4)。 ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/02/04/LCEWC03_090204.htm,"105/09/30, 105/10/03, 105/10/04"
9,1,1,1,1,隨組織不當取得財產處理條例」【在場委員106人，贊成者70人，反對者33人，棄權者3人，多數通過；並採記名表決方式，表決結果名單附後(1)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,2,第一章照審查會章名通過【在場委員99人，贊成者69人，反對者29人，棄權者1人，多數通過；並採記名表決方式，表決結果名單附後(2)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,3,隨組織及其受託管理人不當取得之財產，建立政黨公平競爭環境，健全民主政治，以落實轉型正義，特制定本條例。」【在場委員101人，贊成者71人，反對者30人，多數通過；並採記名表決方式，表決結果名單附後(3)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,4,隨組織及其受託管理人不當取得財產之調查、返還、追徵、權利回復及本條例所定之其他事項。（第二項）」【在場委員103人，贊成者72人，反對者31人，多數通過；並採記名表決方式，表決結果名單附後(4)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,5,第三條照審查會條文通過【在場委員104人，贊成者72人，反對者32人，多數通過；並採記名表決方式，表決結果名單附後(5)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,6,第四條照審查會條文通過【在場委員104人，贊成者69人，反對者35人，多數通過；並採記名表決方式，表決結果名單附後(6)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,7,隨組織或其受託管理人所有之財產，亦推定為不當取得之財產。（第二項）」【在場委員103人，贊成者72人，反對者31人，多數通過；並採記名表決方式，表決結果名單附後(7)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,8,國民黨黨團提案第五條條文，不予採納【在場委員104人，贊成者72人，反對者32人，多數通過；並採記名表決方式，表決結果名單附後(8)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,9,國民黨黨團提案第六條條文，不予採納【在場委員104人，贊成者72人，反對者32人，多數通過；並採記名表決方式，表決結果名單附後(9)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,10,國民黨黨團提案第七條條文，不予採納【在場委員103人，贊成者71人，反對者32人，多數通過；並採記名表決方式，表決結果名單附後(10)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,11,國民黨黨團提案第八條條文，不予採納【在場委員103人，贊成者71人，反對者32人，多數通過；並採記名表決方式，表決結果名單附後(11)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,12,國民黨黨團提案第九條條文，不予採納【在場委員102人，贊成者71人，反對者31人，多數通過；並採記名表決方式，表決結果名單附後(12)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,13,隨組織或其受託管理人取得或轉得之人之其他財產追徵其價額。（第三項）」【在場委員103人，贊成者71人，反對者32人，多數通過；並採記名表決方式，表決結果名單附後(13)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,14,第七條修正為：「善意第三人於前條應移轉為國有、地方自治團體或原所有權人所有財產上存有之租賃權、地上權、抵押權或典權等權利，不因此而受影響。」【在場委員102人，贊成者71人，反對者31人，多數通過；並採記名表決方式，表決結果名單附後(14)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,15,第二章照審查會章名通過【在場委員102人，贊成者71人，反對者31人，多數通過；並採記名表決方式，表決結果名單附後(15)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,16,隨組織或其受託管理人財產之來源、取得方式、取得日期、變動情形及其對價。（第六項）」【在場委員102人，贊成者66人，反對者31人，棄權者5人，多數通過；並採記名表決方式，表決結果名單附後(16)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,17,隨組織或其受託管理人違反第一項規定之處分行為，不生效力。（第五項），關於第一項第一款之範圍認定有爭議，或不服第一項第二款之決議者，利害關係人得於收受通知後三十日內向本會申請復查；對於復查決定不服者，得於收受通知後二個月不變期間內提起行政訴訟。（第六項）」【在場委員101人，贊成者71人，反對者30人，多數通過；並採記名表決方式，表決結果名單附後(17)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,18,第十條照審查會條文通過【在場委員101人，贊成者71人，反對者30人，多數通過；並採記名表決方式，表決結果名單附後(18)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,19,隨組織或其受託管理人財產之來源、取得方式相關之資料者，得為複製、留存備份，必要時並得臨時封存有關資料或證物，或攜去、留置其全部或一部。但其封存、攜去或留置之範圍及期間，以供調查、鑑定或其他為保全之目的所必要者為限。（第三項），封存、攜去或留置屬於中央或地方機關（構）持有之資料或證物者，應經主管長官允許。但主管長官除有妨害重大國家利益之正當理由，不得拒絕。（第四項），攜去之資料或證物，原持有之機關（構）應加蓋圖章，並由調查人員發給收據。（第五項），本會派員執行調查時，應出示有關執行職務之證明文件；其未出示者，受調查者得拒絕之。（第六項），為執行本條之調查，本會於必要時，得請各級政府機關或警察機關協助並得委託會計師及其他專業人士協助調查、鑑價及查核相關資料。（第七項）」【在場委員102人，贊成者72人，反對者30人，多數通過；並採記名表決方式，表決結果名單附後(19)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,20,第十二條照審查會條文通過【在場委員102人，贊成者72人，反對者30人，多數通過；並採記名表決方式，表決結果名單附後(20)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,21,第十三條照審查會條文通過【在場委員102人，贊成者72人，反對者30人，多數通過；並採記名表決方式，表決結果名單附後(21)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,22,隨組織及其受託管理人認定之處分，應經公開之聽證程序。」【在場委員102人，贊成者72人，反對者30人，多數通過；並採記名表決方式，表決結果名單附後(22)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,23,第十五條照審查會條文通過【在場委員102人，贊成者72人，反對者30人，多數通過；並採記名表決方式，表決結果名單附後(23)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,24,第十六條照審查會條文通過【在場委員102人，贊成者72人，反對者30人，多數通過；並採記名表決方式，表決結果名單附後(24)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,25,第十七條照審查會條文通過【在場委員102人，贊成者71人，反對者31人，多數通過；並採記名表決方式，表決結果名單附後(25)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,26,第三章照審查會章名通過【在場委員103人，贊成者72人，反對者31人，多數通過；並採記名表決方式，表決結果名單附後(26)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
9,1,1,1,27,第十八條修正為：「本會置委員十一人至十三人，任期四年，由行政院院長派（聘）之，並指定其中一人為主任委員，一人為副主任委員。（第一項），主任委員、副主任委員或委員出缺時，行政院院長應於一個月內依前項程序派（聘）之，繼任者之任期至原任期屆滿之日為止。（第二項），委員中具有同一黨籍者，不得超過委員總額三分之一，且單一性別之人數不得少於三分之一。（第三項），本會主任委員，特任，對外代表本會。（第四項）」【在場委員101人，贊成者68人，反對者30人，棄權者3人，多數通過；並採記名表決方式，表決結果名單附後(27)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/03/09/01/01/01/LCEWC03_09010101.htm,"105/07/22, 105/07/25, 105/07/26, 105/07/28, 105/07/29"
