SURVEY	ID	valuelabelcomb
2016臺灣選舉與民主化調查：總統與立法委員選舉面訪案	U2e1_3	10000A題組;10100A1;10200A2;10300A3;10400A4;10401A4a;10402A4b;10403A4c;20000B題組;20100B1;20200B2;20201B2a;20202B2b;20203B2c;20300B3;20400B4;20500B5;20501B5a;20600B6;30000C題組;30100C1;30200C2;30300C3;40000D題組;40100D1;40200D2;40300D3;40400D4;40500D5;40600D6;40700D7;50000E題組;50100E1;50200E2;50300E3;50400E4;50500E5;50600E6;50700E7;50800E8;60000F題組;60100F1;60200F2;70000G題組;70100G1;70200G2;70300G3;70400G4;80000H題組;80100H1;80200H2;80300H3;80400H4;80500H5;80600H6;80700H7;80800H8;80900H9;90000I題組;90100I1;90200I2;90300I3;1e+05J題組;100101J1a;100102J1b;100103J1b1;100104J1b2;100105J1c;100106J1d;100107J1e;100108J1f;100109J1g;100200J2;100300J3;100400J4;100401J4a;100402J4a1;100403J4b;100404J4b1;100500J5;100501J5a;100502J5b;110000K題組;110100K1;110101K1a;110201K2a;110202K2b;110203K2c;110301K3a;110302K3b;110303K3c;110401K4a;110402K4b;110403K4c;110501K5a;110502K5b;110503K5c;110601K6a;110602K6b;110603K6c;110700K7;110701K7a;110800K8;110801K8a;110900K9;110901K9a;111000K10;111100K11;111200K12;111300K13;120000M題組;120101M1a;120102M1b;120200M2;120300M3;120400M4;130000N題組;130100N1題組;130101N1a;130102N1b;130103N1c;130104N1d;130105N1e;130200N2;130201N2a;130202N2b;130300N3;130301N3a;130400N4;130500N5;130600N6;140000P題組;140100P1;140101P1a;140102P1b;140200P2;140300P3;140400P4;140500P5;140501P5a;140502P5b;140503P5c;140600P6;140601P6a;140700P7;140701P7a;140801P8a;140802P8b;140803P8c;140804P8d;140805P8e;140806P8f;140807P8g;150000Q題組;150100Q1;150101Q1a;150102Q1b;150103Q1c;150200Q2;150201Q2a;150202Q2b;150203Q2c;150204Q2d;150300Q3;150301Q3a;150400Q4;150500Q5;150600Q6;150700Q7;150800Q8;150801Q8a;150900Q9;150901Q9a;160000S題組;160100S1;160200S2;160300S3;160400S4;160500S5;160600S6;160601S6a;160602S6b;160700S7;160701S7a;160702S7b;160800S8;160900S9;161000S10;161001S10a;161002S10b;161100S11;161101S12a;161300S13;161301S13a;161400S14;161500S15;161600S16;161700S17;161701S17a;161800S18;161801S18a;161900S19;162000S20;162100S21;999991太多，都是;999999跳題
2016臺灣選舉與民主化調查：總統與立法委員選舉面訪案	U2e1_4	10000A題組;10100A1;10200A2;10300A3;10400A4;10401A4a;10402A4b;10403A4c;20000B題組;20100B1;20200B2;20201B2a;20202B2b;20203B2c;20300B3;20400B4;20500B5;20501B5a;20600B6;30000C題組;30100C1;30200C2;30300C3;40000D題組;40100D1;40200D2;40300D3;40400D4;40500D5;40600D6;40700D7;50000E題組;50100E1;50200E2;50300E3;50400E4;50500E5;50600E6;50700E7;50800E8;60000F題組;60100F1;60200F2;70000G題組;70100G1;70200G2;70300G3;70400G4;80000H題組;80100H1;80200H2;80300H3;80400H4;80500H5;80600H6;80700H7;80800H8;80900H9;90000I題組;90100I1;90200I2;90300I3;1e+05J題組;100101J1a;100102J1b;100103J1b1;100104J1b2;100105J1c;100106J1d;100107J1e;100108J1f;100109J1g;100200J2;100300J3;100400J4;100401J4a;100402J4a1;100403J4b;100404J4b1;100500J5;100501J5a;100502J5b;110000K題組;110100K1;110101K1a;110201K2a;110202K2b;110203K2c;110301K3a;110302K3b;110303K3c;110401K4a;110402K4b;110403K4c;110501K5a;110502K5b;110503K5c;110601K6a;110602K6b;110603K6c;110700K7;110701K7a;110800K8;110801K8a;110900K9;110901K9a;111000K10;111100K11;111200K12;111300K13;120000M題組;120101M1a;120102M1b;120200M2;120300M3;120400M4;130000N題組;130100N1題組;130101N1a;130102N1b;130103N1c;130104N1d;130105N1e;130200N2;130201N2a;130202N2b;130300N3;130301N3a;130400N4;130500N5;130600N6;140000P題組;140100P1;140101P1a;140102P1b;140200P2;140300P3;140400P4;140500P5;140501P5a;140502P5b;140503P5c;140600P6;140601P6a;140700P7;140701P7a;140801P8a;140802P8b;140803P8c;140804P8d;140805P8e;140806P8f;140807P8g;150000Q題組;150100Q1;150101Q1a;150102Q1b;150103Q1c;150200Q2;150201Q2a;150202Q2b;150203Q2c;150204Q2d;150300Q3;150301Q3a;150400Q4;150500Q5;150600Q6;150700Q7;150800Q8;150801Q8a;150900Q9;150901Q9a;160000S題組;160100S1;160200S2;160300S3;160400S4;160500S5;160600S6;160601S6a;160602S6b;160700S7;160701S7a;160702S7b;160800S8;160900S9;161000S10;161001S10a;161002S10b;161100S11;161101S12a;161300S13;161301S13a;161400S14;161500S15;161600S16;161700S17;161701S17a;161800S18;161801S18a;161900S19;162000S20;162100S21;999991太多，都是;999999跳題
2016臺灣選舉與民主化調查：總統與立法委員選舉面訪案	U2e1_5	10000A題組;10100A1;10200A2;10300A3;10400A4;10401A4a;10402A4b;10403A4c;20000B題組;20100B1;20200B2;20201B2a;20202B2b;20203B2c;20300B3;20400B4;20500B5;20501B5a;20600B6;30000C題組;30100C1;30200C2;30300C3;40000D題組;40100D1;40200D2;40300D3;40400D4;40500D5;40600D6;40700D7;50000E題組;50100E1;50200E2;50300E3;50400E4;50500E5;50600E6;50700E7;50800E8;60000F題組;60100F1;60200F2;70000G題組;70100G1;70200G2;70300G3;70400G4;80000H題組;80100H1;80200H2;80300H3;80400H4;80500H5;80600H6;80700H7;80800H8;80900H9;90000I題組;90100I1;90200I2;90300I3;1e+05J題組;100101J1a;100102J1b;100103J1b1;100104J1b2;100105J1c;100106J1d;100107J1e;100108J1f;100109J1g;100200J2;100300J3;100400J4;100401J4a;100402J4a1;100403J4b;100404J4b1;100500J5;100501J5a;100502J5b;110000K題組;110100K1;110101K1a;110201K2a;110202K2b;110203K2c;110301K3a;110302K3b;110303K3c;110401K4a;110402K4b;110403K4c;110501K5a;110502K5b;110503K5c;110601K6a;110602K6b;110603K6c;110700K7;110701K7a;110800K8;110801K8a;110900K9;110901K9a;111000K10;111100K11;111200K12;111300K13;120000M題組;120101M1a;120102M1b;120200M2;120300M3;120400M4;130000N題組;130100N1題組;130101N1a;130102N1b;130103N1c;130104N1d;130105N1e;130200N2;130201N2a;130202N2b;130300N3;130301N3a;130400N4;130500N5;130600N6;140000P題組;140100P1;140101P1a;140102P1b;140200P2;140300P3;140400P4;140500P5;140501P5a;140502P5b;140503P5c;140600P6;140601P6a;140700P7;140701P7a;140801P8a;140802P8b;140803P8c;140804P8d;140805P8e;140806P8f;140807P8g;150000Q題組;150100Q1;150101Q1a;150102Q1b;150103Q1c;150200Q2;150201Q2a;150202Q2b;150203Q2c;150204Q2d;150300Q3;150301Q3a;150400Q4;150500Q5;150600Q6;150700Q7;150800Q8;150801Q8a;150900Q9;150901Q9a;160000S題組;160100S1;160200S2;160300S3;160400S4;160500S5;160600S6;160601S6a;160602S6b;160700S7;160701S7a;160702S7b;160800S8;160900S9;161000S10;161001S10a;161002S10b;161100S11;161101S12a;161300S13;161301S13a;161400S14;161500S15;161600S16;161700S17;161701S17a;161800S18;161801S18a;161900S19;162000S20;162100S21;999991太多，都是;999999跳題
2016臺灣選舉與民主化調查：總統與立法委員選舉面訪案	U2e1_6	10000A題組;10100A1;10200A2;10300A3;10400A4;10401A4a;10402A4b;10403A4c;20000B題組;20100B1;20200B2;20201B2a;20202B2b;20203B2c;20300B3;20400B4;20500B5;20501B5a;20600B6;30000C題組;30100C1;30200C2;30300C3;40000D題組;40100D1;40200D2;40300D3;40400D4;40500D5;40600D6;40700D7;50000E題組;50100E1;50200E2;50300E3;50400E4;50500E5;50600E6;50700E7;50800E8;60000F題組;60100F1;60200F2;70000G題組;70100G1;70200G2;70300G3;70400G4;80000H題組;80100H1;80200H2;80300H3;80400H4;80500H5;80600H6;80700H7;80800H8;80900H9;90000I題組;90100I1;90200I2;90300I3;1e+05J題組;100101J1a;100102J1b;100103J1b1;100104J1b2;100105J1c;100106J1d;100107J1e;100108J1f;100109J1g;100200J2;100300J3;100400J4;100401J4a;100402J4a1;100403J4b;100404J4b1;100500J5;100501J5a;100502J5b;110000K題組;110100K1;110101K1a;110201K2a;110202K2b;110203K2c;110301K3a;110302K3b;110303K3c;110401K4a;110402K4b;110403K4c;110501K5a;110502K5b;110503K5c;110601K6a;110602K6b;110603K6c;110700K7;110701K7a;110800K8;110801K8a;110900K9;110901K9a;111000K10;111100K11;111200K12;111300K13;120000M題組;120101M1a;120102M1b;120200M2;120300M3;120400M4;130000N題組;130100N1題組;130101N1a;130102N1b;130103N1c;130104N1d;130105N1e;130200N2;130201N2a;130202N2b;130300N3;130301N3a;130400N4;130500N5;130600N6;140000P題組;140100P1;140101P1a;140102P1b;140200P2;140300P3;140400P4;140500P5;140501P5a;140502P5b;140503P5c;140600P6;140601P6a;140700P7;140701P7a;140801P8a;140802P8b;140803P8c;140804P8d;140805P8e;140806P8f;140807P8g;150000Q題組;150100Q1;150101Q1a;150102Q1b;150103Q1c;150200Q2;150201Q2a;150202Q2b;150203Q2c;150204Q2d;150300Q3;150301Q3a;150400Q4;150500Q5;150600Q6;150700Q7;150800Q8;150801Q8a;150900Q9;150901Q9a;160000S題組;160100S1;160200S2;160300S3;160400S4;160500S5;160600S6;160601S6a;160602S6b;160700S7;160701S7a;160702S7b;160800S8;160900S9;161000S10;161001S10a;161002S10b;161100S11;161101S12a;161300S13;161301S13a;161400S14;161500S15;161600S16;161700S17;161701S17a;161800S18;161801S18a;161900S19;162000S20;162100S21;999991太多，都是;999999跳題
2016臺灣選舉與民主化調查：總統與立法委員選舉面訪案	U2e1_7	10000A題組;10100A1;10200A2;10300A3;10400A4;10401A4a;10402A4b;10403A4c;20000B題組;20100B1;20200B2;20201B2a;20202B2b;20203B2c;20300B3;20400B4;20500B5;20501B5a;20600B6;30000C題組;30100C1;30200C2;30300C3;40000D題組;40100D1;40200D2;40300D3;40400D4;40500D5;40600D6;40700D7;50000E題組;50100E1;50200E2;50300E3;50400E4;50500E5;50600E6;50700E7;50800E8;60000F題組;60100F1;60200F2;70000G題組;70100G1;70200G2;70300G3;70400G4;80000H題組;80100H1;80200H2;80300H3;80400H4;80500H5;80600H6;80700H7;80800H8;80900H9;90000I題組;90100I1;90200I2;90300I3;1e+05J題組;100101J1a;100102J1b;100103J1b1;100104J1b2;100105J1c;100106J1d;100107J1e;100108J1f;100109J1g;100200J2;100300J3;100400J4;100401J4a;100402J4a1;100403J4b;100404J4b1;100500J5;100501J5a;100502J5b;110000K題組;110100K1;110101K1a;110201K2a;110202K2b;110203K2c;110301K3a;110302K3b;110303K3c;110401K4a;110402K4b;110403K4c;110501K5a;110502K5b;110503K5c;110601K6a;110602K6b;110603K6c;110700K7;110701K7a;110800K8;110801K8a;110900K9;110901K9a;111000K10;111100K11;111200K12;111300K13;120000M題組;120101M1a;120102M1b;120200M2;120300M3;120400M4;130000N題組;130100N1題組;130101N1a;130102N1b;130103N1c;130104N1d;130105N1e;130200N2;130201N2a;130202N2b;130300N3;130301N3a;130400N4;130500N5;130600N6;140000P題組;140100P1;140101P1a;140102P1b;140200P2;140300P3;140400P4;140500P5;140501P5a;140502P5b;140503P5c;140600P6;140601P6a;140700P7;140701P7a;140801P8a;140802P8b;140803P8c;140804P8d;140805P8e;140806P8f;140807P8g;150000Q題組;150100Q1;150101Q1a;150102Q1b;150103Q1c;150200Q2;150201Q2a;150202Q2b;150203Q2c;150204Q2d;150300Q3;150301Q3a;150400Q4;150500Q5;150600Q6;150700Q7;150800Q8;150801Q8a;150900Q9;150901Q9a;160000S題組;160100S1;160200S2;160300S3;160400S4;160500S5;160600S6;160601S6a;160602S6b;160700S7;160701S7a;160702S7b;160800S8;160900S9;161000S10;161001S10a;161002S10b;161100S11;161101S12a;161300S13;161301S13a;161400S14;161500S15;161600S16;161700S17;161701S17a;161800S18;161801S18a;161900S19;162000S20;162100S21;999991太多，都是;999999跳題
2016臺灣選舉與民主化調查：總統與立法委員選舉面訪案	U2e1_8	10000A題組;10100A1;10200A2;10300A3;10400A4;10401A4a;10402A4b;10403A4c;20000B題組;20100B1;20200B2;20201B2a;20202B2b;20203B2c;20300B3;20400B4;20500B5;20501B5a;20600B6;30000C題組;30100C1;30200C2;30300C3;40000D題組;40100D1;40200D2;40300D3;40400D4;40500D5;40600D6;40700D7;50000E題組;50100E1;50200E2;50300E3;50400E4;50500E5;50600E6;50700E7;50800E8;60000F題組;60100F1;60200F2;70000G題組;70100G1;70200G2;70300G3;70400G4;80000H題組;80100H1;80200H2;80300H3;80400H4;80500H5;80600H6;80700H7;80800H8;80900H9;90000I題組;90100I1;90200I2;90300I3;1e+05J題組;100101J1a;100102J1b;100103J1b1;100104J1b2;100105J1c;100106J1d;100107J1e;100108J1f;100109J1g;100200J2;100300J3;100400J4;100401J4a;100402J4a1;100403J4b;100404J4b1;100500J5;100501J5a;100502J5b;110000K題組;110100K1;110101K1a;110201K2a;110202K2b;110203K2c;110301K3a;110302K3b;110303K3c;110401K4a;110402K4b;110403K4c;110501K5a;110502K5b;110503K5c;110601K6a;110602K6b;110603K6c;110700K7;110701K7a;110800K8;110801K8a;110900K9;110901K9a;111000K10;111100K11;111200K12;111300K13;120000M題組;120101M1a;120102M1b;120200M2;120300M3;120400M4;130000N題組;130100N1題組;130101N1a;130102N1b;130103N1c;130104N1d;130105N1e;130200N2;130201N2a;130202N2b;130300N3;130301N3a;130400N4;130500N5;130600N6;140000P題組;140100P1;140101P1a;140102P1b;140200P2;140300P3;140400P4;140500P5;140501P5a;140502P5b;140503P5c;140600P6;140601P6a;140700P7;140701P7a;140801P8a;140802P8b;140803P8c;140804P8d;140805P8e;140806P8f;140807P8g;150000Q題組;150100Q1;150101Q1a;150102Q1b;150103Q1c;150200Q2;150201Q2a;150202Q2b;150203Q2c;150204Q2d;150300Q3;150301Q3a;150400Q4;150500Q5;150600Q6;150700Q7;150800Q8;150801Q8a;150900Q9;150901Q9a;160000S題組;160100S1;160200S2;160300S3;160400S4;160500S5;160600S6;160601S6a;160602S6b;160700S7;160701S7a;160702S7b;160800S8;160900S9;161000S10;161001S10a;161002S10b;161100S11;161101S12a;161300S13;161301S13a;161400S14;161500S15;161600S16;161700S17;161701S17a;161800S18;161801S18a;161900S19;162000S20;162100S21;999991太多，都是;999999跳題
2016臺灣選舉與民主化調查：總統與立法委員選舉面訪案	U2e1_9	10000A題組;10100A1;10200A2;10300A3;10400A4;10401A4a;10402A4b;10403A4c;20000B題組;20100B1;20200B2;20201B2a;20202B2b;20203B2c;20300B3;20400B4;20500B5;20501B5a;20600B6;30000C題組;30100C1;30200C2;30300C3;40000D題組;40100D1;40200D2;40300D3;40400D4;40500D5;40600D6;40700D7;50000E題組;50100E1;50200E2;50300E3;50400E4;50500E5;50600E6;50700E7;50800E8;60000F題組;60100F1;60200F2;70000G題組;70100G1;70200G2;70300G3;70400G4;80000H題組;80100H1;80200H2;80300H3;80400H4;80500H5;80600H6;80700H7;80800H8;80900H9;90000I題組;90100I1;90200I2;90300I3;1e+05J題組;100101J1a;100102J1b;100103J1b1;100104J1b2;100105J1c;100106J1d;100107J1e;100108J1f;100109J1g;100200J2;100300J3;100400J4;100401J4a;100402J4a1;100403J4b;100404J4b1;100500J5;100501J5a;100502J5b;110000K題組;110100K1;110101K1a;110201K2a;110202K2b;110203K2c;110301K3a;110302K3b;110303K3c;110401K4a;110402K4b;110403K4c;110501K5a;110502K5b;110503K5c;110601K6a;110602K6b;110603K6c;110700K7;110701K7a;110800K8;110801K8a;110900K9;110901K9a;111000K10;111100K11;111200K12;111300K13;120000M題組;120101M1a;120102M1b;120200M2;120300M3;120400M4;130000N題組;130100N1題組;130101N1a;130102N1b;130103N1c;130104N1d;130105N1e;130200N2;130201N2a;130202N2b;130300N3;130301N3a;130400N4;130500N5;130600N6;140000P題組;140100P1;140101P1a;140102P1b;140200P2;140300P3;140400P4;140500P5;140501P5a;140502P5b;140503P5c;140600P6;140601P6a;140700P7;140701P7a;140801P8a;140802P8b;140803P8c;140804P8d;140805P8e;140806P8f;140807P8g;150000Q題組;150100Q1;150101Q1a;150102Q1b;150103Q1c;150200Q2;150201Q2a;150202Q2b;150203Q2c;150204Q2d;150300Q3;150301Q3a;150400Q4;150500Q5;150600Q6;150700Q7;150800Q8;150801Q8a;150900Q9;150901Q9a;160000S題組;160100S1;160200S2;160300S3;160400S4;160500S5;160600S6;160601S6a;160602S6b;160700S7;160701S7a;160702S7b;160800S8;160900S9;161000S10;161001S10a;161002S10b;161100S11;161101S12a;161300S13;161301S13a;161400S14;161500S15;161600S16;161700S17;161701S17a;161800S18;161801S18a;161900S19;162000S20;162100S21;999991太多，都是;999999跳題
2016臺灣選舉與民主化調查：總統與立法委員選舉面訪案	U2f	1有;2沒有
2016臺灣選舉與民主化調查：總統與立法委員選舉面訪案	U2f1_1	10000A題組;10100A1;10200A2;10300A3;10400A4;10401A4a;10402A4b;10403A4c;20000B題組;20100B1;20200B2;20201B2a;20202B2b;20203B2c;20300B3;20400B4;20500B5;20501B5a;20600B6;30000C題組;30100C1;30200C2;30300C3;40000D題組;40100D1;40200D2;40300D3;40400D4;40500D5;40600D6;40700D7;50000E題組;50100E1;50200E2;50300E3;50400E4;50500E5;50600E6;50700E7;50800E8;60000F題組;60100F1;60200F2;70000G題組;70100G1;70200G2;70300G3;70400G4;80000H題組;80100H1;80200H2;80300H3;80400H4;80500H5;80600H6;80700H7;80800H8;80900H9;90000I題組;90100I1;90200I2;90300I3;1e+05J題組;100101J1a;100102J1b;100103J1b1;100104J1b2;100105J1c;100106J1d;100107J1e;100108J1f;100109J1g;100200J2;100300J3;100400J4;100401J4a;100402J4a1;100403J4b;100404J4b1;100500J5;100501J5a;100502J5b;110000K題組;110100K1;110101K1a;110201K2a;110202K2b;110203K2c;110301K3a;110302K3b;110303K3c;110401K4a;110402K4b;110403K4c;110501K5a;110502K5b;110503K5c;110601K6a;110602K6b;110603K6c;110700K7;110701K7a;110800K8;110801K8a;110900K9;110901K9a;111000K10;111100K11;111200K12;111300K13;120000M題組;120101M1a;120102M1b;120200M2;120300M3;120400M4;130000N題組;130100N1題組;130101N1a;130102N1b;130103N1c;130104N1d;130105N1e;130200N2;130201N2a;130202N2b;130300N3;130301N3a;130400N4;130500N5;130600N6;140000P題組;140100P1;140101P1a;140102P1b;140200P2;140300P3;140400P4;140500P5;140501P5a;140502P5b;140503P5c;140600P6;140601P6a;140700P7;140701P7a;140801P8a;140802P8b;140803P8c;140804P8d;140805P8e;140806P8f;140807P8g;150000Q題組;150100Q1;150101Q1a;150102Q1b;150103Q1c;150200Q2;150201Q2a;150202Q2b;150203Q2c;150204Q2d;150300Q3;150301Q3a;150400Q4;150500Q5;150600Q6;150700Q7;150800Q8;150801Q8a;150900Q9;150901Q9a;160000S題組;160100S1;160200S2;160300S3;160400S4;160500S5;160600S6;160601S6a;160602S6b;160700S7;160701S7a;160702S7b;160800S8;160900S9;161000S10;161001S10a;161002S10b;161100S11;161101S12a;161300S13;161301S13a;161400S14;161500S15;161600S16;161700S17;161701S17a;161800S18;161801S18a;161900S19;162000S20;162100S21;999991太多，都是;999999跳題
2016臺灣選舉與民主化調查：總統與立法委員選舉面訪案	U2f1_2	10000A題組;10100A1;10200A2;10300A3;10400A4;10401A4a;10402A4b;10403A4c;20000B題組;20100B1;20200B2;20201B2a;20202B2b;20203B2c;20300B3;20400B4;20500B5;20501B5a;20600B6;30000C題組;30100C1;30200C2;30300C3;40000D題組;40100D1;40200D2;40300D3;40400D4;40500D5;40600D6;40700D7;50000E題組;50100E1;50200E2;50300E3;50400E4;50500E5;50600E6;50700E7;50800E8;60000F題組;60100F1;60200F2;70000G題組;70100G1;70200G2;70300G3;70400G4;80000H題組;80100H1;80200H2;80300H3;80400H4;80500H5;80600H6;80700H7;80800H8;80900H9;90000I題組;90100I1;90200I2;90300I3;1e+05J題組;100101J1a;100102J1b;100103J1b1;100104J1b2;100105J1c;100106J1d;100107J1e;100108J1f;100109J1g;100200J2;100300J3;100400J4;100401J4a;100402J4a1;100403J4b;100404J4b1;100500J5;100501J5a;100502J5b;110000K題組;110100K1;110101K1a;110201K2a;110202K2b;110203K2c;110301K3a;110302K3b;110303K3c;110401K4a;110402K4b;110403K4c;110501K5a;110502K5b;110503K5c;110601K6a;110602K6b;110603K6c;110700K7;110701K7a;110800K8;110801K8a;110900K9;110901K9a;111000K10;111100K11;111200K12;111300K13;120000M題組;120101M1a;120102M1b;120200M2;120300M3;120400M4;130000N題組;130100N1題組;130101N1a;130102N1b;130103N1c;130104N1d;130105N1e;130200N2;130201N2a;130202N2b;130300N3;130301N3a;130400N4;130500N5;130600N6;140000P題組;140100P1;140101P1a;140102P1b;140200P2;140300P3;140400P4;140500P5;140501P5a;140502P5b;140503P5c;140600P6;140601P6a;140700P7;140701P7a;140801P8a;140802P8b;140803P8c;140804P8d;140805P8e;140806P8f;140807P8g;150000Q題組;150100Q1;150101Q1a;150102Q1b;150103Q1c;150200Q2;150201Q2a;150202Q2b;150203Q2c;150204Q2d;150300Q3;150301Q3a;150400Q4;150500Q5;150600Q6;150700Q7;150800Q8;150801Q8a;150900Q9;150901Q9a;160000S題組;160100S1;160200S2;160300S3;160400S4;160500S5;160600S6;160601S6a;160602S6b;160700S7;160701S7a;160702S7b;160800S8;160900S9;161000S10;161001S10a;161002S10b;161100S11;161101S12a;161300S13;161301S13a;161400S14;161500S15;161600S16;161700S17;161701S17a;161800S18;161801S18a;161900S19;162000S20;162100S21;999991太多，都是;999999跳題
